1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-26,-41,-40,-49,-55,-46,-52,-45,-57,-51,-49,-58,-52,-52,-54,-51,-63,-58,-60,-55,-56
-26,-42,-41,-49,-61,-46,-52,-45,-60,-50,-49,-57,-54,-52,-53,-51,-63,-54,-59,-55,-57
-26,-41,-41,-49,-55,-46,-52,-45,-55,-50,-50,-72,-53,-52,-60,-51,-63,-55,-60,-58,-56
-22,-39,-43,-54,-55,-46,-49,-45,-55,-49,-49,-57,-50,-53,-59,-51,-62,-53,-60,-56,-56
-22,-39,-40,-54,-55,-46,-49,-45,-55,-50,-49,-56,-50,-54,-52,-51,-63,-55,-61,-54,-56
-22,-42,-40,-77,-55,-45,-49,-45,-55,-49,-50,-58,-51,-53,-52,-51,-63,-53,-60,-56,-56
-23,-41,-41,-76,-55,-46,-52,-45,-55,-51,-50,-57,-53,-53,-52,-51,-63,-55,-61,-56,-56
-27,-39,-42,-53,-55,-46,-50,-46,-55,-51,-49,-59,-52,-77,-52,-51,-63,-54,-60,-53,-56
-26,-35,-42,-53,-55,-46,-50,-46,-55,-58,-50,-58,-52,-54,-52,-51,-74,-54,-61,-53,-56
-27,-35,-41,-53,-55,-45,-49,-76,-55,-51,-49,-57,-53,-53,-52,-54,-76,-54,-60,-53,-56
-26,-36,-42,-53,-55,-46,-50,-45,-60,-51,-50,-59,-51,-54,-52,-52,-62,-55,-60,-55,-64
-27,-35,-41,-54,-50,-48,-49,-57,-60,-52,-49,-58,-55,-53,-52,-52,-63,-54,-61,-55,-56
-27,-36,-41,-52,-50,-45,-52,-45,-60,-51,-49,-59,-52,-53,-52,-52,-63,-54,-61,-55,-57
-26,-40,-39,-54,-55,-46,-52,-45,-59,-51,-50,-60,-53,-53,-52,-52,-63,-56,-62,-57,-56
-26,-35,-39,-53,-50,-46,-52,-57,-61,-51,-49,-58,-51,-53,-52,-51,-63,-55,-61,-54,-56
-26,-35,-39,-52,-55,-46,-51,-45,-60,-53,-50,-60,-52,-53,-52,-51,-74,-55,-72,-55,-56
-27,-35,-39,-54,-55,-46,-52,-46,-59,-53,-50,-59,-53,-52,-52,-52,-63,-55,-51,-55,-56
-28,-35,-41,-48,-49,-46,-52,-45,-61,-53,-50,-60,-53,-53,-52,-52,-63,-55,-73,-54,-57
-26,-36,-41,-48,-50,-46,-52,-45,-59,-53,-49,-73,-52,-53,-52,-51,-64,-56,-61,-54,-57
-27,-39,-41,-48,-49,-46,-58,-45,-61,-52,-49,-59,-53,-53,-52,-51,-63,-55,-62,-61,-56
-26,-40,-40,-48,-55,-46,-52,-45,-60,-49,-50,-58,-52,-54,-52,-52,-58,-56,-62,-55,-56
-22,-35,-40,-48,-49,-46,-59,-45,-58,-49,-59,-59,-53,-53,-53,-51,-64,-56,-62,-55,-57
-23,-36,-40,-47,-49,-46,-52,-45,-62,-49,-50,-68,-53,-53,-53,-52,-63,-56,-62,-56,-56
-23,-35,-41,-47,-49,-46,-52,-45,-59,-49,-50,-58,-53,-53,-53,-51,-62,-60,-72,-55,-56
-23,-35,-40,-47,-49,-48,-52,-45,-59,-50,-50,-59,-53,-71,-52,-51,-64,-59,-61,-54,-56
-23,-35,-40,-52,-49,-46,-52,-45,-59,-49,-53,-58,-53,-53,-52,-52,-59,-56,-69,-54,-56
-25,-40,-42,-47,-49,-46,-52,-45,-59,-51,-53,-53,-53,-54,-52,-52,-59,-55,-62,-55,-57
-26,-39,-40,-48,-55,-46,-51,-45,-58,-51,-54,-54,-53,-53,-53,-52,-59,-56,-61,-54,-56
-26,-40,-41,-48,-55,-46,-52,-45,-58,-51,-51,-57,-52,-54,-53,-52,-59,-55,-61,-55,-56
-27,-39,-39,-47,-62,-46,-52,-45,-58,-58,-50,-57,-53,-53,-52,-52,-59,-56,-73,-54,-56
-26,-41,-39,-48,-55,-54,-52,-45,-59,-75,-51,-58,-50,-78,-52,-52,-63,-55,-59,-54,-56
-27,-36,-40,-48,-55,-53,-58,-45,-61,-49,-51,-57,-52,-77,-52,-52,-63,-55,-72,-55,-56
-27,-36,-40,-48,-55,-54,-52,-45,-60,-53,-51,-58,-50,-54,-52,-52,-59,-55,-50,-54,-56
-26,-36,-40,-48,-60,-54,-52,-45,-59,-49,-51,-59,-51,-54,-53,-54,-59,-55,-73,-55,-57
-27,-36,-41,-48,-55,-54,-52,-45,-60,-49,-57,-58,-54,-53,-52,-52,-59,-56,-61,-54,-56
-23,-36,-40,-47,-55,-54,-51,-56,-59,-49,-51,-59,-50,-54,-53,-52,-59,-56,-73,-55,-64
-23,-40,-40,-48,-55,-54,-52,-46,-59,-51,-51,-58,-50,-54,-53,-52,-64,-54,-62,-54,-56
-23,-36,-40,-48,-55,-54,-49,-45,-62,-49,-71,-59,-50,-53,-53,-54,-58,-54,-61,-55,-56
-23,-36,-40,-48,-55,-54,-50,-46,-62,-51,-51,-59,-50,-53,-53,-54,-58,-56,-72,-54,-57
-23,-36,-42,-48,-55,-54,-50,-46,-58,-52,-51,-49,-50,-53,-53,-54,-59,-56,-71,-55,-56
-23,-36,-41,-48,-55,-54,-49,-46,-59,-52,-74,-60,-50,-54,-52,-51,-58,-55,-60,-54,-56
-23,-36,-41,-48,-54,-55,-49,-46,-58,-51,-51,-58,-50,-54,-53,-54,-63,-55,-60,-55,-57
-23,-39,-40,-48,-54,-54,-49,-46,-58,-51,-51,-59,-50,-54,-53,-54,-63,-55,-72,-55,-56
-23,-41,-41,-48,-76,-55,-49,-46,-57,-52,-51,-60,-51,-53,-53,-54,-64,-55,-51,-63,-56
-23,-40,-42,-48,-55,-54,-50,-46,-58,-52,-50,-58,-53,-51,-52,-54,-58,-56,-72,-54,-56
-27,-41,-41,-47,-55,-54,-50,-46,-57,-51,-74,-71,-54,-53,-54,-53,-58,-55,-62,-55,-56
-22,-41,-40,-48,-55,-54,-50,-45,-58,-51,-50,-59,-53,-54,-53,-53,-64,-56,-72,-54,-56
-27,-39,-40,-48,-55,-46,-50,-45,-58,-52,-52,-60,-51,-53,-52,-54,-64,-59,-62,-56,-57
-27,-40,-40,-48,-54,-57,-52,-46,-60,-52,-52,-58,-51,-53,-53,-53,-63,-55,-62,-63,-57
-27,-41,-41,-48,-54,-46,-52,-45,-59,-59,-51,-61,-51,-54,-52,-53,-63,-56,-62,-54,-57
-26,-40,-41,-48,-55,-46,-52,-45,-59,-52,-54,-50,-52,-53,-52,-53,-63,-56,-61,-55,-56
-23,-41,-39,-48,-55,-46,-52,-45,-58,-51,-53,-50,-53,-53,-52,-54,-63,-56,-72,-55,-57
-23,-40,-40,-49,-55,-46,-52,-45,-56,-49,-51,-50,-52,-53,-52,-54,-64,-56,-60,-54,-56
-23,-41,-41,-49,-54,-46,-51,-45,-58,-49,-63,-50,-54,-52,-52,-54,-64,-56,-60,-53,-57
-23,-43,-40,-49,-55,-46,-59,-46,-55,-49,-51,-50,-51,-52,-52,-54,-64,-55,-51,-54,-56
-23,-36,-41,-49,-55,-46,-58,-46,-59,-49,-51,-50,-50,-53,-52,-54,-72,-55,-72,-54,-56
-29,-36,-40,-48,-54,-46,-52,-46,-59,-50,-52,-50,-52,-51,-52,-53,-63,-55,-51,-54,-57
-27,-36,-41,-48,-54,-46,-52,-45,-60,-49,-53,-50,-54,-50,-52,-53,-63,-55,-51,-54,-57
-27,-37,-39,-53,-60,-48,-51,-45,-58,-49,-52,-50,-52,-52,-52,-53,-63,-55,-69,-54,-56
-27,-36,-40,-48,-55,-46,-51,-45,-57,-49,-53,-50,-53,-54,-52,-54,-58,-55,-61,-54,-57
-27,-36,-40,-49,-55,-46,-52,-45,-60,-49,-51,-61,-53,-53,-52,-53,-58,-56,-72,-53,-56
-25,-36,-40,-49,-55,-46,-52,-45,-58,-50,-49,-50,-54,-54,-52,-53,-58,-55,-60,-53,-57
-27,-36,-40,-49,-55,-58,-52,-45,-60,-52,-50,-50,-53,-53,-53,-55,-58,-55,-61,-54,-56
-27,-36,-40,-49,-55,-54,-51,-45,-59,-52,-51,-49,-53,-54,-52,-54,-58,-55,-73,-55,-56
-26,-36,-40,-48,-48,-54,-52,-44,-58,-51,-50,-49,-52,-53,-52,-54,-63,-55,-61,-63,-56
-25,-41,-40,-48,-49,-54,-52,-45,-59,-52,-51,-49,-51,-53,-52,-54,-59,-55,-60,-54,-56
-25,-40,-40,-48,-49,-54,-51,-43,-54,-51,-51,-49,-52,-53,-52,-55,-62,-55,-50,-55,-56
-27,-40,-40,-48,-49,-54,-52,-43,-55,-52,-51,-50,-53,-53,-52,-54,-58,-55,-51,-54,-56
-26,-40,-40,-48,-49,-54,-52,-45,-58,-51,-51,-59,-54,-53,-52,-54,-59,-54,-72,-55,-56
-26,-39,-40,-48,-55,-54,-52,-44,-59,-51,-49,-60,-52,-53,-52,-53,-58,-54,-60,-55,-56
-26,-40,-40,-48,-49,-54,-51,-43,-58,-52,-52,-59,-54,-52,-52,-54,-58,-54,-72,-54,-57
-26,-40,-40,-47,-49,-54,-51,-45,-61,-51,-51,-58,-53,-53,-52,-54,-60,-54,-59,-54,-56
-30,-35,-41,-47,-50,-54,-51,-43,-55,-52,-50,-58,-53,-52,-52,-54,-64,-54,-71,-54,-57
-26,-36,-41,-47,-49,-54,-52,-43,-57,-52,-53,-59,-54,-53,-52,-52,-64,-54,-59,-54,-56
-26,-36,-41,-48,-55,-54,-52,-44,-63,-51,-53,-58,-53,-54,-60,-52,-63,-54,-60,-54,-56
-24,-36,-41,-47,-49,-54,-52,-45,-60,-52,-73,-59,-51,-54,-73,-54,-63,-54,-60,-54,-57
-26,-36,-40,-48,-49,-46,-52,-56,-57,-52,-49,-57,-52,-53,-52,-53,-64,-54,-73,-54,-56
-27,-40,-40,-48,-49,-46,-52,-45,-59,-51,-48,-58,-51,-53,-52,-53,-62,-55,-60,-53,-56
-26,-40,-40,-48,-49,-47,-58,-43,-58,-51,-47,-58,-52,-53,-52,-55,-59,-54,-73,-54,-56
-25,-40,-40,-48,-50,-46,-59,-43,-59,-52,-49,-58,-52,-53,-52,-53,-59,-54,-51,-54,-56
-27,-40,-40,-47,-54,-47,-52,-43,-57,-51,-48,-69,-46,-54,-52,-55,-59,-54,-73,-54,-57
-26,-35,-40,-53,-55,-46,-52,-44,-57,-51,-64,-57,-47,-53,-53,-53,-59,-54,-61,-55,-56
-27,-36,-40,-48,-54,-55,-52,-44,-57,-50,-67,-58,-47,-53,-53,-53,-59,-54,-60,-54,-57
-27,-36,-40,-47,-55,-46,-52,-43,-57,-52,-53,-58,-47,-54,-53,-53,-59,-54,-51,-53,-56
-26,-35,-40,-48,-75,-46,-51,-47,-57,-55,-52,-58,-47,-54,-53,-53,-58,-54,-50,-54,-57
-32,-36,-40,-48,-55,-48,-52,-43,-57,-51,-68,-68,-47,-53,-52,-53,-58,-54,-51,-54,-56
-26,-39,-41,-48,-55,-46,-52,-43,-57,-52,-50,-58,-47,-54,-52,-54,-59,-55,-51,-54,-57
-27,-40,-39,-48,-55,-46,-52,-47,-57,-57,-50,-58,-47,-54,-53,-53,-58,-54,-51,-54,-56
-27,-39,-40,-47,-55,-46,-52,-46,-58,-52,-50,-59,-47,-53,-53,-54,-59,-54,-51,-53,-56
-26,-40,-41,-48,-55,-46,-52,-46,-57,-49,-50,-58,-47,-52,-54,-54,-76,-54,-63,-54,-57
-27,-41,-40,-48,-55,-46,-52,-43,-58,-50,-50,-69,-47,-53,-52,-54,-60,-54,-61,-54,-56
-22,-39,-40,-47,-55,-46,-52,-43,-57,-52,-50,-60,-47,-52,-52,-54,-60,-54,-61,-54,-57
-22,-40,-39,-48,-55,-54,-52,-43,-56,-52,-49,-60,-52,-53,-52,-55,-59,-54,-61,-53,-57
-22,-39,-41,-48,-54,-55,-50,-44,-56,-51,-49,-55,-51,-53,-53,-54,-64,-55,-72,-54,-56
-22,-34,-41,-48,-55,-55,-50,-44,-58,-48,-50,-55,-52,-53,-53,-55,-59,-55,-62,-54,-57
-22,-34,-40,-48,-54,-46,-50,-43,-59,-52,-49,-55,-53,-54,-54,-55,-59,-54,-51,-54,-56
-27,-42,-41,-48,-55,-46,-52,-44,-63,-56,-49,-55,-52,-54,-54,-53,-59,-54,-51,-54,-57
-27,-39,-40,-47,-62,-46,-51,-46,-59,-52,-51,-61,-53,-52,-54,-54,-59,-54,-51,-54,-56
-28,-40,-40,-47,-48,-46,-51,-45,-56,-51,-51,-60,-53,-54,-54,-54,-59,-54,-52,-54,-57
-27,-40,-39,-48,-49,-46,-51,-46,-56,-53,-50,-60,-52,-54,-53,-54,-59,-54,-51,-54,-56
-28,-40,-40,-48,-49,-46,-51,-45,-62,-52,-53,-59,-52,-53,-54,-54,-59,-54,-69,-54,-56
-27,-40,-40,-48,-49,-46,-52,-45,-61,-51,-76,-54,-52,-53,-54,-54,-59,-54,-50,-54,-56
-26,-40,-39,-48,-49,-47,-59,-45,-57,-52,-50,-59,-52,-54,-54,-53,-59,-54,-70,-54,-56
-26,-40,-40,-48,-54,-46,-52,-52,-60,-51,-50,-60,-52,-55,-54,-52,-59,-54,-60,-53,-56
-27,-36,-39,-48,-55,-46,-52,-53,-60,-51,-50,-59,-53,-53,-54,-53,-63,-54,-70,-54,-56
-26,-36,-40,-47,-54,-46,-52,-52,-59,-52,-50,-60,-52,-53,-54,-53,-63,-54,-60,-54,-57
-26,-35,-41,-48,-55,-46,-52,-43,-60,-53,-50,-59,-53,-55,-54,-55,-63,-56,-60,-54,-57
-26,-36,-39,-47,-55,-46,-52,-45,-59,-52,-52,-60,-53,-53,-54,-54,-59,-54,-68,-54,-56
-27,-36,-41,-48,-55,-55,-51,-42,-61,-63,-61,-59,-53,-52,-53,-54,-59,-54,-60,-54,-56
-33,-36,-40,-52,-55,-55,-52,-43,-58,-53,-52,-59,-54,-53,-54,-52,-64,-54,-60,-54,-56
-27,-35,-40,-48,-55,-54,-51,-42,-59,-52,-75,-59,-53,-54,-53,-52,-64,-55,-73,-64,-56
-27,-35,-38,-48,-55,-46,-51,-43,-60,-52,-51,-60,-52,-54,-54,-55,-76,-54,-50,-54,-57
-25,-35,-40,-48,-55,-48,-51,-42,-59,-51,-74,-70,-53,-53,-54,-52,-58,-54,-51,-54,-56
-32,-36,-39,-48,-55,-46,-51,-43,-60,-52,-75,-71,-53,-53,-55,-54,-58,-54,-72,-54,-57
-24,-40,-39,-48,-55,-46,-52,-43,-59,-52,-75,-59,-54,-53,-54,-54,-59,-54,-61,-54,-56
-26,-35,-40,-48,-55,-47,-51,-43,-58,-53,-74,-59,-53,-53,-55,-54,-75,-54,-77,-54,-57
-26,-35,-39,-48,-54,-55,-50,-45,-58,-50,-74,-59,-53,-54,-53,-53,-74,-54,-62,-54,-56
-27,-35,-40,-48,-55,-55,-51,-42,-59,-50,-75,-59,-52,-54,-54,-54,-62,-54,-62,-53,-57
-24,-36,-39,-48,-54,-55,-51,-42,-59,-50,-75,-59,-51,-53,-54,-53,-63,-54,-70,-54,-56
-24,-35,-39,-48,-55,-46,-51,-42,-60,-50,-75,-60,-51,-51,-72,-54,-63,-55,-71,-55,-56
-24,-39,-39,-48,-55,-46,-52,-42,-59,-50,-74,-59,-52,-51,-54,-54,-62,-55,-72,-54,-56
-31,-40,-39,-47,-61,-47,-51,-43,-59,-52,-73,-59,-53,-51,-54,-54,-73,-55,-60,-54,-56
-24,-34,-39,-48,-55,-46,-52,-42,-59,-53,-75,-59,-53,-52,-54,-54,-62,-54,-61,-54,-64
-24,-40,-39,-48,-55,-46,-52,-46,-58,-52,-75,-59,-53,-52,-54,-54,-63,-54,-61,-54,-57
-25,-40,-41,-47,-54,-46,-52,-43,-59,-52,-74,-59,-53,-53,-54,-54,-59,-54,-61,-54,-56
-25,-40,-40,-47,-61,-46,-59,-42,-59,-53,-75,-59,-53,-52,-54,-55,-59,-54,-61,-54,-57
-25,-40,-40,-47,-55,-46,-51,-43,-58,-51,-75,-71,-52,-52,-55,-55,-59,-54,-62,-54,-56
-26,-39,-39,-48,-55,-47,-52,-42,-58,-52,-75,-60,-53,-53,-62,-54,-58,-54,-60,-53,-57
-27,-40,-39,-48,-55,-47,-50,-43,-59,-52,-74,-60,-52,-51,-61,-54,-59,-54,-61,-54,-56
-27,-40,-40,-48,-55,-46,-50,-46,-58,-51,-75,-59,-53,-51,-62,-54,-64,-54,-62,-53,-56
-27,-40,-39,-48,-54,-46,-50,-44,-58,-52,-75,-59,-53,-51,-62,-54,-64,-54,-61,-53,-56
-25,-40,-40,-48,-61,-47,-50,-45,-57,-51,-50,-59,-52,-51,-62,-54,-62,-54,-61,-55,-56
-25,-39,-40,-47,-54,-46,-50,-43,-60,-52,-50,-59,-53,-51,-54,-54,-64,-54,-61,-54,-57
-25,-40,-39,-49,-55,-46,-51,-43,-61,-51,-51,-69,-53,-53,-55,-54,-61,-54,-61,-53,-56
-25,-39,-41,-48,-60,-47,-51,-42,-62,-52,-53,-59,-52,-54,-55,-54,-63,-54,-61,-53,-56
-24,-40,-39,-48,-55,-46,-52,-52,-60,-52,-51,-60,-53,-53,-54,-54,-62,-54,-62,-53,-57
-25,-38,-39,-48,-55,-46,-52,-52,-58,-51,-51,-68,-52,-53,-55,-54,-62,-54,-60,-53,-56
-26,-77,-35,-48,-55,-49,-79,-43,-59,-52,-52,-59,-53,-53,-54,-54,-63,-54,-61,-54,-56
-24,-35,-35,-48,-55,-46,-51,-45,-58,-50,-51,-59,-53,-53,-54,-54,-63,-55,-61,-54,-57
-25,-35,-35,-48,-54,-46,-52,-43,-63,-52,-66,-60,-53,-53,-55,-53,-62,-54,-61,-54,-56
-25,-36,-35,-48,-55,-55,-73,-52,-56,-59,-52,-60,-52,-54,-54,-55,-63,-54,-61,-53,-56
-18,-35,-35,-48,-55,-55,-52,-57,-56,-52,-52,-60,-53,-53,-54,-55,-64,-54,-61,-53,-56
-19,-36,-35,-48,-55,-55,-52,-46,-56,-52,-64,-59,-53,-54,-53,-54,-63,-54,-61,-55,-56
-19,-78,-35,-48,-55,-55,-76,-43,-56,-52,-51,-56,-54,-54,-55,-54,-60,-54,-62,-54,-57
-19,-35,-35,-48,-55,-55,-51,-43,-56,-52,-51,-56,-53,-54,-53,-54,-60,-54,-61,-54,-56
-19,-35,-35,-48,-55,-55,-52,-43,-60,-52,-51,-56,-53,-51,-55,-54,-63,-54,-62,-54,-56
-24,-36,-35,-48,-55,-47,-52,-43,-55,-51,-51,-55,-53,-51,-55,-54,-63,-54,-62,-53,-56
-27,-35,-38,-48,-54,-47,-52,-43,-56,-51,-52,-55,-53,-53,-53,-54,-64,-54,-61,-53,-56
-26,-35,-35,-48,-55,-47,-50,-46,-56,-52,-52,-59,-53,-53,-54,-55,-63,-55,-62,-53,-56
-26,-40,-35,-48,-62,-47,-50,-42,-62,-52,-52,-60,-53,-53,-55,-54,-63,-55,-61,-54,-56
-25,-39,-38,-48,-55,-47,-52,-43,-56,-52,-51,-60,-52,-54,-54,-53,-63,-55,-61,-54,-65
-25,-40,-39,-48,-54,-46,-52,-44,-57,-52,-52,-59,-53,-74,-61,-55,-75,-55,-62,-54,-56
-19,-77,-38,-48,-55,-47,-51,-46,-57,-52,-51,-59,-53,-76,-54,-55,-75,-54,-62,-53,-57
-19,-35,-38,-48,-55,-47,-51,-43,-57,-52,-52,-60,-53,-53,-55,-54,-63,-54,-62,-53,-57
-19,-36,-38,-48,-50,-47,-51,-46,-57,-52,-51,-59,-52,-52,-54,-53,-63,-54,-61,-53,-57
-19,-35,-39,-48,-49,-47,-51,-44,-56,-51,-52,-59,-53,-53,-55,-54,-62,-54,-62,-62,-56
-19,-35,-37,-48,-50,-47,-51,-46,-57,-51,-50,-59,-53,-53,-55,-53,-63,-54,-62,-53,-56
-29,-35,-38,-48,-49,-47,-51,-56,-56,-51,-52,-60,-52,-54,-53,-54,-62,-54,-62,-54,-57
-24,-79,-38,-48,-50,-46,-51,-43,-56,-51,-52,-60,-52,-54,-71,-54,-64,-54,-62,-53,-57
-25,-79,-40,-48,-55,-55,-59,-44,-57,-52,-51,-59,-53,-51,-54,-54,-64,-54,-57,-54,-56
-27,-29,-38,-49,-55,-55,-49,-46,-61,-52,-50,-59,-53,-52,-54,-55,-64,-54,-57,-54,-57
-26,-30,-39,-49,-55,-55,-49,-44,-60,-51,-51,-59,-53,-51,-54,-55,-76,-54,-57,-54,-56
-24,-30,-38,-49,-55,-47,-50,-57,-61,-51,-51,-59,-52,-51,-54,-55,-64,-54,-57,-54,-56
-24,-30,-38,-49,-55,-47,-50,-46,-59,-51,-51,-60,-53,-50,-54,-53,-64,-54,-57,-53,-56
-25,-31,-39,-47,-55,-47,-50,-56,-60,-59,-51,-60,-53,-50,-54,-54,-64,-55,-61,-55,-56
-25,-40,-38,-48,-55,-49,-51,-46,-60,-58,-50,-71,-52,-50,-54,-54,-65,-54,-61,-54,-56
-25,-40,-39,-47,-55,-47,-51,-46,-58,-52,-51,-60,-53,-52,-54,-55,-63,-54,-62,-54,-57
-26,-40,-39,-48,-54,-55,-52,-46,-58,-52,-50,-60,-52,-51,-54,-55,-62,-54,-62,-54,-56
-24,-40,-38,-48,-55,-55,-52,-45,-59,-51,-51,-60,-52,-51,-55,-53,-64,-54,-57,-55,-56
-32,-40,-38,-48,-55,-47,-52,-46,-60,-52,-51,-60,-52,-51,-54,-55,-63,-54,-62,-54,-56
-24,-39,-37,-48,-54,-47,-51,-45,-60,-50,-51,-59,-53,-51,-54,-53,-63,-54,-63,-55,-56
-25,-40,-38,-48,-55,-47,-51,-46,-60,-51,-52,-59,-52,-52,-54,-54,-63,-54,-62,-53,-56
-26,-39,-37,-48,-55,-54,-52,-46,-54,-51,-50,-60,-53,-51,-54,-54,-63,-54,-62,-53,-57
-25,-40,-37,-48,-50,-54,-52,-46,-59,-49,-50,-59,-53,-51,-53,-54,-75,-54,-61,-53,-56
-27,-40,-37,-52,-50,-55,-74,-45,-58,-48,-50,-60,-52,-51,-55,-54,-75,-54,-61,-54,-56
-25,-39,-38,-48,-50,-47,-52,-46,-57,-49,-49,-60,-53,-51,-55,-54,-64,-54,-62,-54,-57
-26,-39,-38,-47,-50,-47,-51,-59,-58,-49,-50,-82,-53,-52,-55,-53,-63,-54,-61,-54,-56
-25,-40,-39,-48,-50,-58,-75,-44,-60,-49,-49,-59,-53,-51,-55,-54,-63,-54,-61,-53,-56
-24,-39,-38,-48,-50,-54,-52,-46,-60,-51,-50,-59,-52,-51,-55,-54,-76,-54,-62,-53,-64
-24,-39,-39,-47,-50,-47,-52,-46,-59,-49,-50,-59,-53,-52,-54,-54,-73,-54,-61,-54,-57
-24,-39,-39,-47,-50,-53,-52,-44,-61,-49,-49,-59,-53,-51,-54,-55,-64,-55,-62,-61,-56
-24,-42,-38,-47,-55,-47,-50,-44,-59,-49,-48,-59,-53,-52,-53,-55,-63,-55,-62,-55,-57
-24,-35,-37,-47,-55,-47,-50,-44,-58,-49,-49,-59,-53,-52,-54,-54,-59,-54,-62,-55,-56
-25,-35,-38,-48,-55,-47,-50,-57,-59,-49,-59,-59,-52,-51,-54,-54,-58,-54,-62,-53,-56
-24,-35,-39,-47,-55,-47,-50,-44,-60,-51,-48,-59,-53,-52,-54,-54,-59,-54,-62,-54,-57
-25,-35,-38,-48,-55,-47,-50,-44,-60,-51,-50,-60,-52,-52,-54,-54,-58,-54,-62,-53,-56
-25,-36,-39,-47,-59,-47,-50,-44,-60,-51,-50,-59,-51,-51,-54,-53,-58,-54,-62,-54,-56
-27,-41,-35,-48,-50,-47,-50,-46,-59,-51,-50,-59,-52,-51,-55,-53,-59,-58,-62,-54,-57
-25,-35,-35,-48,-55,-54,-50,-44,-58,-49,-50,-59,-52,-52,-71,-53,-58,-58,-63,-53,-57
-24,-35,-35,-53,-54,-47,-50,-46,-57,-49,-50,-60,-51,-51,-72,-53,-59,-58,-62,-54,-57
-26,-36,-36,-48,-55,-47,-50,-43,-58,-52,-50,-69,-51,-52,-54,-53,-63,-58,-62,-54,-57
-19,-36,-37,-47,-54,-47,-50,-43,-59,-57,-49,-60,-52,-51,-54,-54,-62,-58,-62,-54,-56
-19,-36,-38,-47,-55,-47,-49,-44,-58,-50,-51,-59,-53,-51,-53,-53,-64,-58,-61,-53,-56
-19,-36,-39,-47,-55,-47,-52,-52,-59,-49,-50,-60,-52,-51,-71,-54,-62,-58,-61,-54,-57
-19,-36,-38,-48,-55,-47,-60,-60,-59,-51,-65,-60,-52,-52,-53,-53,-62,-58,-63,-52,-56
-19,-41,-38,-49,-53,-47,-50,-42,-60,-51,-49,-60,-53,-51,-54,-53,-64,-58,-63,-55,-57
-19,-41,-34,-48,-49,-47,-50,-43,-60,-52,-50,-54,-52,-51,-54,-54,-63,-58,-57,-53,-57
-19,-43,-34,-48,-50,-47,-50,-46,-60,-51,-62,-54,-52,-53,-77,-53,-63,-58,-57,-53,-57
-19,-39,-35,-48,-49,-47,-50,-44,-58,-51,-49,-54,-52,-51,-54,-53,-63,-59,-62,-54,-56
-19,-39,-35,-48,-50,-47,-50,-43,-59,-51,-49,-54,-52,-51,-55,-53,-63,-60,-62,-53,-57
-19,-40,-35,-48,-49,-47,-49,-43,-59,-57,-50,-54,-53,-51,-54,-53,-62,-58,-62,-55,-57
-24,-39,-38,-48,-50,-54,-50,-43,-59,-49,-50,-60,-53,-51,-54,-54,-76,-58,-63,-53,-56
-25,-40,-35,-47,-50,-54,-50,-44,-58,-49,-47,-55,-52,-51,-55,-54,-63,-58,-62,-53,-56
-26,-40,-34,-48,-50,-57,-50,-53,-58,-49,-47,-54,-53,-51,-54,-53,-77,-58,-62,-53,-57
-27,-40,-34,-48,-50,-55,-50,-42,-59,-52,-47,-60,-53,-51,-54,-54,-76,-58,-61,-54,-57
-24,-39,-34,-48,-54,-55,-50,-46,-58,-51,-47,-54,-53,-51,-54,-54,-76,-58,-62,-53,-56
-27,-35,-34,-48,-49,-54,-50,-57,-58,-52,-48,-55,-52,-51,-74,-54,-74,-58,-56,-53,-57
-25,-35,-39,-48,-49,-54,-50,-46,-60,-52,-49,-54,-51,-51,-55,-54,-76,-58,-56,-53,-56
-24,-35,-37,-49,-50,-47,-50,-45,-60,-52,-47,-54,-51,-51,-54,-54,-75,-58,-56,-53,-57
-26,-35,-38,-49,-49,-47,-50,-43,-58,-52,-47,-55,-52,-51,-55,-53,-75,-58,-63,-54,-56
-24,-35,-40,-48,-50,-47,-50,-45,-59,-51,-47,-60,-52,-51,-55,-54,-78,-58,-62,-54,-56
-25,-35,-40,-48,-50,-47,-50,-46,-59,-52,-47,-60,-51,-51,-55,-53,-77,-58,-61,-54,-57
-29,-35,-41,-48,-50,-47,-50,-44,-59,-52,-47,-60,-52,-51,-55,-54,-76,-58,-62,-54,-56
-25,-35,-46,-52,-50,-47,-50,-43,-61,-52,-47,-59,-52,-51,-55,-53,-75,-58,-62,-51,-57
-25,-36,-44,-48,-50,-47,-50,-54,-60,-52,-47,-82,-52,-54,-55,-53,-76,-58,-62,-51,-57
-27,-36,-42,-48,-49,-47,-50,-43,-61,-52,-47,-54,-52,-51,-55,-54,-76,-58,-63,-50,-57
-26,-40,-46,-53,-55,-47,-50,-44,-60,-49,-47,-55,-51,-52,-55,-54,-77,-58,-62,-51,-56
-19,-40,-46,-48,-54,-49,-50,-46,-60,-49,-47,-55,-52,-51,-55,-55,-75,-58,-61,-51,-64
-19,-39,-44,-47,-55,-47,-50,-43,-59,-49,-47,-55,-52,-51,-55,-55,-77,-58,-62,-50,-56
-19,-41,-44,-53,-55,-47,-50,-43,-58,-49,-50,-55,-52,-51,-55,-54,-77,-58,-62,-54,-56
-19,-41,-45,-53,-55,-47,-50,-52,-57,-49,-49,-59,-51,-51,-55,-54,-76,-58,-61,-53,-57
